client_id,first_name,last_name,date_of_birth,gender,country,region,satisfaction_score,age,client_ref,total_properties,total_spend,avg_price,client_type_Individual,acquisition_purpose_Investment,loan_applied_Yes,referral_channel_Client,referral_channel_Website,region_encoded,country_encoded,cluster
C1748,Albert,Jones,1950-11-11,M,USA,California,4,76,C1748,3,1112272.46,370757.48666666663,True,False,True,False,True,8,9,0
C1749,Brandon,Moore,1956-05-27,M,USA,California,3,70,C1749,3,832665.62,277555.20666666667,True,False,False,False,True,8,9,0
C1750,Stratos,Co,1991-01-12,M,USA,Colorado,3,35,C1750,4,1497163.73,374290.9325,False,False,False,False,True,11,9,2
C1751,Christine,Scott,1955-02-28,F,USA,Ohio,5,71,C1751,4,873120.47,218280.1175,True,False,False,False,True,35,9,3
C1752,Jonathan,Cook,1980-02-06,M,USA,California,1,46,C1752,3,1119600.47,373200.1566666667,True,True,True,False,True,8,9,0
C1753,Arthur,Peterson,1945-12-18,M,USA,Georgia,3,81,C1753,3,770077.48,256692.49333333332,True,True,True,False,True,15,9,0
C1754,Frank,Gray,1995-11-11,M,USA,Virginia,2,31,C1754,3,1361555.24,453851.74666666664,True,False,True,False,True,50,9,3
C1755,Mark,Griffin,1998-08-26,M,USA,Nevada,1,28,C1755,3,672116.9199999999,224038.9733333333,True,False,True,False,True,25,9,0
C1756,Daniel,Cook,1990-03-21,M,USA,Utah,1,36,C1756,4,1481404.3900000001,370351.09750000003,True,False,False,False,True,48,9,3
C1757,Brian,Hayes,1985-07-01,M,Germany,Bavaria,3,41,C1757,3,1125366.62,375122.2066666667,True,False,False,True,False,3,5,1
C1758,Carl,Pierce,1985-01-14,M,USA,Oregon,4,41,C1758,4,1006481.1799999999,251620.29499999998,True,True,True,False,False,37,9,3
C1759,Jose,Stone,1974-10-10,M,USA,California,1,52,C1759,4,1031917.22,257979.305,True,True,False,False,True,8,9,0
C1760,Mary,Harris,1975-10-07,F,Belgium,Brussels,2,51,C1760,4,1454358.32,363589.58,True,False,False,False,True,7,1,1
C1761,Nicholas,Thompson,1955-01-08,M,USA,Washington,1,71,C1761,4,1181772.43,295443.1075,True,False,False,False,True,53,9,3
C1762,Larry,Harris,1964-01-21,M,USA,Virginia,1,62,C1762,3,1023352.22,341117.4066666667,True,False,False,False,True,50,9,3
C1763,Kimberly,Young,1954-11-26,F,USA,New York,3,72,C1763,4,1789381.67,447345.4175,True,False,False,False,True,27,9,2
C1764,Kelly,Baker,1946-11-05,F,USA,Nevada,2,80,C1764,4,1668335.18,417083.795,True,False,False,False,False,25,9,2
C1765,Pamela,Reyes,1997-05-01,F,USA,Colorado,1,29,C1765,4,1734167.51,433541.8775,True,False,True,True,False,11,9,2
C1766,Sharon,Bennett,1993-05-05,F,USA,California,4,33,C1766,4,1371247.08,342811.77,True,False,False,False,True,8,9,2
C1767,Joe,Sanders,1978-05-21,M,USA,Colorado,3,48,C1767,4,1455838.9100000001,363959.72750000004,True,False,False,False,True,11,9,2
C1768,Cynthia,Hughes,1943-03-01,F,Russia,Saint Petersburg,4,83,C1768,4,985105.21,246276.3025,True,False,False,False,True,42,7,3
C1769,Forsyte,Co,1985-10-22,M,USA,Oregon,1,41,C1769,3,985909.0,328636.3333333333,False,False,True,True,False,37,9,3
C1770,Betty,Parker,1945-11-17,F,USA,Washington,1,81,C1770,3,1334771.42,444923.80666666664,True,False,True,False,False,53,9,3
C1771,Atlas,Co,1975-06-22,M,USA,Georgia,3,51,C1771,3,1280895.97,426965.3233333333,False,False,True,True,False,15,9,2
C1772,Forsyte,Co,1975-01-13,F,Canada,Alberta,5,51,C1772,4,1105281.92,276320.48,False,True,True,False,False,0,2,1
C1773,Kenneth,Williams,1980-12-25,M,USA,Nevada,3,46,C1773,4,1284141.19,321035.2975,True,True,True,False,False,25,9,0
C1774,Frank,James,1984-12-26,M,USA,Oregon,4,42,C1774,4,1169335.49,292333.8725,True,False,False,False,False,37,9,3
C1775,Betty,Howard,1970-10-07,F,USA,California,3,56,C1775,4,1414776.99,353694.2475,True,False,False,False,False,8,9,2
C1776,Martha,Mitchell,1973-09-01,F,France,Occitanie,1,53,C1776,3,1071718.4,357239.4666666666,True,False,False,False,True,34,4,1
C1777,Jason,Long,1974-09-24,M,USA,California,5,52,C1777,3,784629.95,261543.31666666665,True,True,False,True,False,8,9,0
C1778,Jeffrey,Cox,1994-01-09,M,USA,Georgia,4,32,C1778,3,1216664.8199999998,405554.93999999994,True,True,True,False,True,15,9,2
C1779,Sharon,Thomas,1979-04-20,F,USA,California,5,47,C1779,4,1563236.5499999998,390809.13749999995,True,False,False,True,False,8,9,2
C1780,Richard,Patterson,1956-05-18,M,USA,Utah,1,70,C1780,4,1735557.1500000001,433889.28750000003,True,True,False,False,True,48,9,2
C1781,Betty,Thomas,1968-10-08,F,USA,California,4,58,C1781,4,1383316.42,345829.105,True,False,False,False,True,8,9,2
C1782,Ann,King,1999-12-04,F,UK,England,1,27,C1782,4,897646.55,224411.6375,True,True,False,False,True,12,8,0
C1783,Jacob,Garcia,1954-03-07,M,USA,California,3,72,C1783,4,1136482.92,284120.73,True,False,False,False,True,8,9,0
C1784,Albert,Moore,1998-02-24,M,Australia,Western Australia,3,28,C1784,4,1352274.53,338068.6325,True,False,False,True,False,54,0,1
C1785,Lauren,Allen,1956-02-27,F,USA,Colorado,1,70,C1785,3,1006568.23,335522.74333333335,True,False,True,False,True,11,9,0
C1786,Adam,White,1995-03-07,M,USA,California,1,31,C1786,4,1247095.22,311773.805,True,False,False,False,True,8,9,0
C1787,Stephen,Flores,1955-09-22,M,USA,Georgia,5,71,C1787,4,1289585.42,322396.355,True,True,False,False,False,15,9,0
C1788,Zachary,James,1989-10-27,M,USA,California,3,37,C1788,3,1116876.81,372292.27,True,False,False,False,True,8,9,0
C1789,Edward,Brooks,1982-07-25,M,USA,Colorado,5,44,C1789,3,1359605.1,453201.7,True,False,True,False,False,11,9,2
C1790,Jacob,Hansen,1940-02-18,M,USA,Nevada,5,86,C1790,4,1335521.08,333880.27,True,True,False,True,False,25,9,2
C1791,Gerald,Scott,1966-04-26,M,USA,California,5,60,C1791,3,894512.8,298170.93333333335,True,False,False,False,False,8,9,0
C1792,Terry,Pierce,1995-06-17,M,USA,California,3,31,C1792,4,1948563.24,487140.81,True,False,False,False,False,8,9,2
C1793,Richard,James,1969-04-05,M,USA,Utah,1,57,C1793,4,1317525.03,329381.2575,True,True,False,False,True,48,9,3
C1794,Douglas,Chavez,1995-12-25,M,USA,Colorado,3,31,C1794,4,1378476.06,344619.015,True,False,False,False,True,11,9,2
C1795,William,Brown,1945-12-01,M,USA,California,5,81,C1795,4,1058019.94,264504.985,True,False,True,False,True,8,9,0
C1796,Betty,Hughes,1950-09-21,F,USA,California,5,76,C1796,3,1158919.94,386306.64666666667,True,True,True,True,False,8,9,2
C1797,Katherine,Howard,1957-02-26,F,USA,Oregon,3,69,C1797,3,910545.9199999999,303515.30666666664,True,False,True,False,True,37,9,3
C1798,Bryan,Peterson,1966-08-10,M,USA,Arizona,1,60,C1798,4,1601121.79,400280.4475,True,True,True,False,True,1,9,2
C1799,Cheryl,Freeman,1950-01-11,F,USA,Colorado,5,76,C1799,4,1022792.49,255698.1225,True,False,False,False,False,11,9,0
C1800,James,Campbell,1944-04-13,M,USA,Oregon,1,82,C1800,3,1120963.1,373654.3666666667,True,False,False,True,False,37,9,3
C1801,Jose,Howard,1964-02-08,M,USA,California,5,62,C1801,3,1473065.73,491021.91,True,False,True,False,True,8,9,2
C1802,Jack,Morris,1948-03-26,M,USA,Nevada,1,78,C1802,4,1155979.49,288994.8725,True,True,False,True,False,25,9,0
C1803,Susan,Bennett,1987-04-14,F,Canada,Quebec,5,39,C1803,3,1329728.19,443242.73,True,True,False,False,False,40,2,1
C1804,Albert,Kim,1989-03-03,M,USA,California,1,37,C1804,4,1735376.55,433844.1375,True,False,False,False,True,8,9,2
C1805,Austin,Kim,1953-01-09,M,UK,Northern Ireland,3,73,C1805,4,1871670.17,467917.5425,True,True,False,False,True,31,8,2
C1806,Martha,Turner,1967-04-13,F,Australia,New South Wales,2,59,C1806,3,974821.86,324940.62,True,True,False,False,False,26,0,1
C1807,Angela,Allen,1957-02-05,F,France,Brittany,5,69,C1807,3,1520931.78,506977.26,True,False,False,False,True,6,4,2
C1808,Victoria,Stewart,1990-01-08,F,USA,Washington,2,36,C1808,4,1102931.4500000002,275732.86250000005,True,True,False,True,False,53,9,3
C1809,Laura,White,1981-05-03,F,USA,New York,4,45,C1809,4,1221253.05,305313.2625,True,False,True,False,False,27,9,3
C1810,Maria,Collins,1945-01-06,F,USA,Texas,3,81,C1810,3,991862.87,330620.95666666667,True,False,False,False,False,47,9,3
C1811,Stephanie,Williams,1958-02-16,F,USA,California,3,68,C1811,4,1189519.9,297379.975,True,False,True,False,False,8,9,0
C1812,Ryan,White,1977-04-18,M,France,Provence,5,49,C1812,4,1080880.0,270220.0,True,False,True,False,True,38,4,1
C1813,Walter,Jordan,1947-12-02,M,Germany,Hamburg,3,79,C1813,4,1552316.39,388079.0975,True,True,True,False,True,16,5,2
C1814,Scott,Roberts,1987-04-07,M,Denmark,North Denmark,2,39,C1814,4,1303261.99,325815.4975,True,False,False,False,True,29,3,1
C1815,Aaron,Carter,1949-03-26,M,USA,California,5,77,C1815,4,1182628.3,295657.075,True,False,False,False,False,8,9,0
C1816,Sean,Miller,1962-04-08,M,Canada,Quebec,2,64,C1816,4,1078876.87,269719.2175,True,False,False,False,True,40,2,1
C1817,Cynthia,Garcia,1944-07-28,F,USA,Virginia,1,82,C1817,3,1240667.65,413555.8833333333,True,False,False,False,False,50,9,3
C1818,Christine,Wood,1994-08-17,F,USA,Washington,5,32,C1818,3,814797.06,271599.02,True,True,True,False,True,53,9,3
C1819,William,Brown,1963-02-11,M,Russia,Krasnodar Krai,1,63,C1819,3,1067644.33,355881.44333333336,True,False,False,False,True,21,7,0
C1820,Nicholas,Howard,1979-08-21,M,France,Provence,3,47,C1820,4,970434.94,242608.735,True,False,False,False,True,38,4,1
C1821,Adam,Smith,1944-10-22,M,USA,Nevada,5,82,C1821,4,1733692.6199999999,433423.15499999997,True,False,False,False,True,25,9,2
C1822,Frank,Weaver,1996-02-28,M,USA,Oregon,5,30,C1822,4,1388147.75,347036.9375,True,True,True,False,True,37,9,3
C1823,Jacob,Watson,1967-08-11,M,USA,Oregon,4,59,C1823,3,993925.86,331308.62,True,False,True,False,True,37,9,3
C1824,Jeffrey,Weaver,1962-09-05,M,USA,California,3,64,C1824,4,945036.97,236259.2425,True,False,False,False,True,8,9,0
C1825,Eric,Jones,1956-12-28,M,Mexico,Nuevo Leon,2,70,C1825,4,948769.9299999999,237192.48249999998,True,False,False,False,False,33,6,0
C1826,Jack,Williams,1951-06-08,M,USA,Ohio,4,75,C1826,4,1300035.21,325008.8025,True,False,False,True,False,35,9,3
C1827,Donald,Thompson,1973-01-02,M,USA,New York,5,53,C1827,4,1221529.77,305382.4425,True,False,True,False,True,27,9,3
C1828,William,Wood,1991-11-15,M,USA,California,2,35,C1828,4,1199213.25,299803.3125,True,True,True,False,True,8,9,0
C1829,Rachel,Ward,1997-07-17,F,USA,California,5,29,C1829,3,1194095.83,398031.94333333336,True,False,True,False,False,8,9,2
C1830,Virginia,Owens,1959-03-20,F,USA,Arizona,3,67,C1830,3,1363309.64,454436.54666666663,True,False,False,False,True,1,9,2
C1831,Janice,Smith,1950-09-15,F,Russia,Tatarstan,3,76,C1831,4,1004720.27,251180.0675,True,False,False,False,True,46,7,3
C1832,Henry,Garcia,1987-04-21,M,USA,Oregon,1,39,C1832,4,1282390.94,320597.735,True,True,True,False,True,37,9,3
C1833,Jennifer,Weaver,1948-01-17,F,USA,Arizona,1,78,C1833,3,1132086.83,377362.2766666667,True,True,True,False,True,1,9,0
C1834,Zachary,Phillips,1963-03-13,M,Belgium,Flanders,5,63,C1834,4,1222274.5999999999,305568.64999999997,True,True,False,False,False,13,1,1
C1835,Nicole,Pierce,1959-10-25,F,Canada,Alberta,4,67,C1835,3,739211.6,246403.86666666667,True,True,True,False,False,0,2,1
C1836,Judy,Wood,1960-10-08,F,USA,California,1,66,C1836,4,1213775.31,303443.8275,True,True,True,False,True,8,9,0
C1837,Julia,Freeman,1950-04-06,F,USA,California,2,76,C1837,4,1507583.69,376895.9225,True,False,True,True,False,8,9,2
C1838,Joyce,Morales,1965-01-14,F,Canada,Alberta,1,61,C1838,4,1266344.58,316586.145,True,True,False,False,False,0,2,1
C1839,Kyle,Gray,1943-01-21,M,USA,California,2,83,C1839,4,967894.54,241973.635,True,True,False,False,False,8,9,0
C1840,Gerald,Weaver,1986-06-22,M,UK,England,3,40,C1840,3,911506.03,303835.3433333333,True,True,False,False,True,12,8,0
C1841,Austin,Williams,1947-05-27,M,USA,New York,4,79,C1841,4,1612088.13,403022.0325,True,False,False,False,True,27,9,2
C1842,Rexon,Co,1978-10-08,M,Canada,Alberta,3,48,C1842,3,1252827.37,417609.12333333335,False,False,True,False,False,0,2,1
C1843,Jose,Stone,1952-06-18,M,Germany,Hesse,4,74,C1843,4,1487849.65,371962.4125,True,False,False,False,True,17,5,2
C1844,Grace,Howard,1978-07-21,F,USA,Ohio,1,48,C1844,4,1033138.51,258284.6275,True,False,False,False,False,35,9,3
C1845,Joshua,Green,1949-09-11,M,USA,California,1,77,C1845,3,889124.6799999999,296374.8933333333,True,True,True,False,True,8,9,0
C1846,Sara,Allen,1985-10-26,F,Russia,Novosibirsk,5,41,C1846,3,886017.55,295339.18333333335,True,False,True,False,False,32,7,3
C1847,Brian,Griffin,1952-04-01,M,USA,Utah,4,74,C1847,4,1080850.85,270212.7125,True,False,False,False,True,48,9,3
C1848,Sarah,Davis,1993-07-17,F,USA,California,2,33,C1848,4,1595352.82,398838.205,True,False,False,False,True,8,9,2
C1849,Joseph,Wilson,1976-09-02,M,Canada,Alberta,3,50,C1849,3,1019239.08,339746.36,True,True,True,False,True,0,2,1
C1850,Gregory,Miller,1971-07-25,M,USA,New York,5,55,C1850,4,1380990.75,345247.6875,True,True,True,False,False,27,9,2
C1851,Kimberly,Miller,1954-06-08,F,UK,England,3,72,C1851,4,1552543.97,388135.9925,True,False,True,False,False,12,8,2
C1852,Julie,Hall,1997-12-15,F,USA,Virginia,4,29,C1852,3,1674072.07,558024.0233333333,True,False,False,False,True,50,9,2
C1853,Jennifer,Owens,1949-02-24,F,USA,Virginia,4,77,C1853,4,1207329.15,301832.2875,True,True,False,False,True,50,9,3
C1854,Rexon,Co,1960-03-23,M,France,Ile-de-France,1,66,C1854,4,1387997.02,346999.255,False,True,False,True,False,18,4,1
C1855,Gloria,Hansen,1984-02-07,F,USA,California,2,42,C1855,4,1117305.8599999999,279326.46499999997,True,False,True,False,True,8,9,0
C1856,Altira,Co,1994-05-24,M,USA,Virginia,2,32,C1856,3,1216231.4300000002,405410.47666666674,False,False,False,False,True,50,9,3
C1857,Walter,Johnson,1987-03-22,M,USA,California,2,39,C1857,3,919814.94,306604.98,True,True,True,False,True,8,9,0
C1858,Amy,Hayes,1958-06-05,F,USA,Colorado,5,68,C1858,3,1161958.29,387319.43,True,False,False,False,True,11,9,2
C1859,Zachary,Taylor,1943-11-18,M,USA,California,5,83,C1859,4,1087561.59,271890.3975,True,False,True,True,False,8,9,0
C1860,Caldera,Co,1970-07-17,F,USA,California,4,56,C1860,4,1661197.49,415299.3725,False,False,True,False,False,8,9,2
C1861,Nathan,Evans,1982-01-08,M,USA,California,3,44,C1861,4,1475178.95,368794.7375,True,True,True,False,True,8,9,2
C1862,Joshua,Long,1953-08-22,M,USA,California,1,73,C1862,3,988771.17,329590.39,True,False,True,False,True,8,9,0
C1863,Megan,Hansen,1948-03-04,F,UK,Scotland,3,78,C1863,4,1281313.02,320328.255,True,False,False,False,True,43,8,3
C1864,Hannah,Weaver,1972-04-25,F,USA,New York,5,54,C1864,4,1131730.6,282932.65,True,False,True,False,True,27,9,0
C1865,Sean,Rogers,1974-01-11,M,USA,Arizona,4,52,C1865,3,1092253.24,364084.41333333333,True,True,False,False,True,1,9,0
C1866,Joyce,Martin,1971-08-23,F,USA,Nevada,2,55,C1866,4,1620195.43,405048.8575,True,False,False,False,False,25,9,2
C1867,Robert,Richardson,1952-01-13,M,USA,California,2,74,C1867,3,761781.8,253927.2666666667,True,False,True,False,True,8,9,0
C1868,Michelle,Thomas,1975-11-28,F,UK,Wales,1,51,C1868,4,1469394.43,367348.6075,True,False,False,False,True,51,8,3
C1869,Margaret,Campbell,1975-10-05,F,Mexico,Nuevo Leon,5,51,C1869,4,1335399.36,333849.84,True,False,False,True,False,33,6,3
C1870,Lawrence,Moore,1980-10-13,M,USA,Washington,1,46,C1870,3,680865.94,226955.31333333332,True,True,False,False,False,53,9,3
C1871,Amy,Reyes,1961-10-18,F,USA,Texas,1,65,C1871,4,1096466.77,274116.6925,True,False,True,False,True,47,9,3
C1872,Raymond,Jones,1940-10-23,M,Mexico,Mexico City,5,86,C1872,3,1284121.27,428040.42333333334,True,False,False,True,False,23,6,2
C1873,Cheryl,Collins,1959-03-10,F,Canada,British Columbia,5,67,C1873,4,841611.53,210402.8825,True,False,False,False,False,5,2,1
C1874,Justin,Cooper,1972-11-18,M,USA,Colorado,1,54,C1874,3,1058361.99,352787.33,True,True,False,False,False,11,9,0
C1875,Melissa,Roberts,1943-09-13,F,USA,Nevada,2,83,C1875,3,1220153.8599999999,406717.9533333333,True,False,False,True,False,25,9,2
C1876,Bravada,Co,1981-03-17,M,USA,Ohio,4,45,C1876,3,1543986.34,514662.11333333334,False,True,True,False,True,35,9,2
C1877,Walter,Bryant,1961-09-16,M,USA,Arizona,5,65,C1877,3,905899.79,301966.5966666667,True,False,False,False,False,1,9,0
C1878,Paul,Rogers,1967-10-07,M,USA,Washington,5,59,C1878,3,958603.36,319534.4533333333,True,False,False,False,False,53,9,3
C1879,Deborah,Roberts,1977-01-23,F,USA,New York,3,49,C1879,3,1536294.68,512098.2266666666,True,False,False,False,True,27,9,2
C1880,Joan,Morales,1998-01-22,F,USA,California,5,28,C1880,4,1319939.53,329984.8825,True,False,True,True,False,8,9,2
C1881,Brenda,Phillips,1989-09-13,F,USA,Oregon,2,37,C1881,3,972731.0900000001,324243.6966666667,True,False,True,False,True,37,9,3
C1882,Deborah,Turner,1960-03-22,F,USA,Virginia,3,66,C1882,3,884144.1,294714.7,True,True,False,False,True,50,9,3
C1883,Sean,Peterson,1941-02-11,M,USA,California,1,85,C1883,4,1877399.3199999998,469349.82999999996,True,False,False,False,False,8,9,2
C1884,Terry,Bell,1954-08-06,M,USA,Nevada,5,72,C1884,3,930994.2100000001,310331.4033333334,True,False,True,False,True,25,9,0
C1885,Ryan,Bell,1967-10-26,M,Germany,Hamburg,1,59,C1885,4,1740983.97,435245.9925,True,False,True,False,False,16,5,2
C1886,Maria,Richardson,1999-11-16,F,USA,California,5,27,C1886,3,774293.9299999999,258097.97666666665,True,False,False,False,True,8,9,0
C1887,Emma,Campbell,1986-01-07,F,USA,Oregon,1,40,C1887,3,822999.76,274333.25333333336,True,True,False,False,False,37,9,3
C1888,Donald,Griffin,1962-08-06,M,USA,California,3,64,C1888,4,981962.01,245490.5025,True,False,False,False,True,8,9,0
C1889,Matthew,Richardson,1987-07-10,M,USA,California,4,39,C1889,3,1193609.3,397869.76666666666,True,False,True,False,True,8,9,2
C1890,Mark,Nelson,1954-03-12,M,Canada,Ontario,4,72,C1890,4,1209659.27,302414.8175,True,False,False,True,False,36,2,1
C1891,Gary,James,1972-06-02,M,USA,Oregon,2,54,C1891,4,1466482.7999999998,366620.69999999995,True,False,False,False,False,37,9,3
C1892,Nancy,Jones,1951-06-06,F,USA,Nevada,5,75,C1892,3,978638.94,326212.98,True,True,True,False,False,25,9,0
C1893,Ann,Davis,1962-12-27,F,USA,Washington,1,64,C1893,4,1458732.84,364683.21,True,False,True,False,True,53,9,3
C1894,Joyce,Hall,1944-03-11,F,USA,Texas,4,82,C1894,4,1284918.37,321229.5925,True,True,False,False,True,47,9,3
C1895,Caldera,Co,1969-01-07,M,USA,Nevada,4,57,C1895,3,1170571.86,390190.62000000005,False,True,False,False,False,25,9,2
C1896,Andrew,Bryant,1955-06-17,M,USA,Virginia,3,71,C1896,3,1158311.0,386103.6666666667,True,True,False,False,False,50,9,3
C1897,Catherine,Rogers,1950-12-27,F,Canada,Ontario,2,76,C1897,4,1108918.3399999999,277229.58499999996,True,False,False,False,True,36,2,1
C1898,Daniel,James,1979-01-05,M,USA,New York,1,47,C1898,4,1159717.54,289929.385,True,False,True,False,True,27,9,0
C1899,Joe,Mitchell,1996-04-05,M,UK,England,3,30,C1899,3,1001627.28,333875.76,True,False,False,False,True,12,8,0
C1900,Rachel,Griffin,1998-09-07,F,UK,England,4,28,C1900,4,1185889.79,296472.4475,True,True,False,True,False,12,8,0
C1901,Justin,Stewart,1982-09-17,M,Canada,British Columbia,4,44,C1901,4,1357680.7,339420.175,True,False,False,False,False,5,2,1
C1902,Grandis,Co,1980-11-09,M,USA,Colorado,2,46,C1902,4,1127600.93,281900.2325,False,True,False,False,False,11,9,0
C1903,Nicole,Bennett,1991-12-01,F,USA,Nevada,2,35,C1903,4,1453139.0699999998,363284.76749999996,True,False,False,False,True,25,9,2
C1904,Christian,Nelson,1949-03-23,M,USA,Texas,2,77,C1904,4,1337265.67,334316.4175,True,False,True,False,True,47,9,3
C1905,James,Morris,1961-02-02,M,USA,Virginia,1,65,C1905,3,1180529.35,393509.7833333334,True,False,False,False,True,50,9,3
C1906,Michelle,Adams,1955-09-15,F,USA,California,2,71,C1906,4,1487182.67,371795.6675,True,False,False,False,False,8,9,2
C1907,Kyle,Wright,1950-03-12,M,USA,Colorado,3,76,C1907,4,1751481.1500000001,437870.28750000003,True,False,False,False,True,11,9,2
C1908,Andrea,Moore,1976-03-28,F,USA,California,2,50,C1908,4,1543714.5,385928.625,True,False,False,False,True,8,9,2
C1909,Heather,Pierce,1985-12-04,F,USA,California,2,41,C1909,3,1238663.76,412887.92,True,True,False,False,False,8,9,2
C1910,Telnox,Co,1985-10-04,M,USA,California,2,41,C1910,4,816793.9099999999,204198.47749999998,False,False,True,False,False,8,9,0
C1911,Noah,Murray,1989-01-11,M,USA,California,5,37,C1911,3,1195691.95,398563.98333333334,True,False,False,False,False,8,9,2
C1912,Amanda,Jackson,1954-07-26,F,USA,Utah,1,72,C1912,3,863871.21,287957.07,True,True,False,False,True,48,9,3
C1913,Gary,King,1980-11-12,M,France,Provence,5,46,C1913,4,1210353.53,302588.3825,True,False,False,False,True,38,4,1
C1914,Brenda,Gray,1993-08-24,F,UK,Scotland,4,33,C1914,3,1553786.78,517928.9266666667,True,False,True,False,True,43,8,2
C1915,Angela,Williams,1964-06-09,F,USA,Arizona,4,62,C1915,3,1015184.58,338394.86,True,True,False,True,False,1,9,0
C1916,Zachary,Weaver,1948-10-15,M,USA,California,2,78,C1916,3,1257058.52,419019.50666666665,True,True,False,False,True,8,9,2
C1917,Angela,Montgomery,1971-09-16,F,Australia,New South Wales,2,55,C1917,4,1007433.23,251858.3075,True,False,False,True,False,26,0,1
C1918,Dorothy,Murray,1940-09-17,F,USA,California,1,86,C1918,4,1019401.51,254850.3775,True,False,False,True,False,8,9,0
C1919,Vantage,Co,1968-01-19,F,USA,Nevada,1,58,C1919,4,1083015.76,270753.94,False,True,False,False,True,25,9,0
